23693.274960    0.08598	5120141114063556775406926500418121697001910010001864061 086904+04982 5320a0361
23693.280450    0.00798	5120141114064351213650726502488069299301910023002233070 086915+05082 5320a0392
23693.289460    0.03634	5120141114065649274886326510002711055301910055002264079 086934+05481 5320a0591
23693.297300    0.04507	5120141114070806429615426517215454531301910047003084039 086975+05581 5320a0695
23693.306550    0.03501	5120141114072125759918426526513338850301910030002513025 087004+06079 5320a0639
23695.125260    0.05394	5120141116030022879954226612710267710301910014001840136 086104+02978 5320a0587
23695.132470    0.02100	5120141116031045781127826601515263800301910038002327173 086095+02978 5320a0629
23695.140620    0.07606	5120141116032229376529826590968786853001910010001863081 086115+03077 5320a0551
23695.148110    0.08795	5120141116033316757588326576519969240201910014001496130 086115+03077 5320a0612
23695.171690   -0.01920	5120141116040713616988126547651043796301910020002438084 086104+03074 5320a0686
23695.192960    0.06183	5120141116043751322707926525905992114001910008001703072 086125+03073 5320a0357
23695.204260    0.08981	5120141116045407986393226511202386488201910048001573417 086125+03568 5320a0579
23695.220430    0.01642	5120141116051725409730726515259039058401910014001690124 086125+03568 5320a0637
23695.229740    0.03388	5120141116053049850083026521254029625101910035001123265 086145+03567 5320a0603
23695.238260    0.03253	5120141116054305629787026489307148630301910073001853483 086259+03568 5320a0683
23695.247440    0.05298	5120141116055618484350526486981835843001910029001691267 086175+03468 5320a0624
23695.255740    0.10037	5120141116060816132040026479533085830201910053001791345 086175+03070 5320a0651
23695.263400    0.04725	5120141116061917548651126506644146015101910015000905149 086154+02972 5320a0395
23695.281200    0.03693	5120141116064455537711526492434705677401910013002022031 086145+02971 5320a0620
23695.295120    0.03947	5120141116070458367937926477957216114301910070002287107 086184+03467 5320a0669
23695.303230    0.08573	5120141116071638882422826481571481501001910023001859042 086204+03567 5320a0654
23695.312460    0.07418	5120141116072956490547626479326743773201910023001679050 086320+03867 5320a0566
23695.356080   -0.00753	5120141116083245098389226532746205220101910018001895023 086254+05161 5320a0594
23695.372770    0.01612	5120141116085647034731226520904260676301910028002878020 086315+05663 5320a0670
23697.204390    0.06901	5120141118045419522303626279944528482301910011002712053 086134+02562 5320a0388
23711.734590    0.02707	5120141202173748737471924643249024534301910068001894106 086045+04695 5320a0588
23711.775070   -0.00863	5120141202183606202202224608632635736301910043002650054 086095+04996 5320a0610
23711.785930    0.05029	5120141202185143949267824598258714014001910027001238114 086241+04889 5320a0627
23711.794840    0.03813	5120141202190434034077524595316470135201910067001365241 086104+04896 5320a0595
23711.803470    0.01458	5120141202191700118127624594283604781301910134001867155 086125+04996 5320a0702
23711.822730    0.06014	5120141202194443957055824585764714400001910027001853055 086145+04696 5320a0637
23711.830600    0.01205	5120141202195603585580924588836164169301910038002206066 086165+04996 5320a0582
23711.859560    0.02287	5120141202203745798446924592202517707301910167001673206 086305+04989 5320a0788
23711.866250    0.04613	5120141202204723855448824591734854854201910084001333444 086165+04988 5320a0481
23711.873790    0.03897	5120141202205815328998424629825654131101910007001876057 086175+04586 5320a0368
23711.903460    0.03266	5120141202214058782790224615304964002301910108002049111 086204+04588 5320a0788
23711.912810    0.07068	5120141202215426876782424619344237887001910015001669047 086215+04387 5320a0679
23711.933430    0.04294	5120141202222408650488124642955604970301910066002112090 086254+04588 5320a0686
23711.947760    0.05405	5120141202224446633728924656550945158201910013002064025 086377+04786 5320a0500
23711.956370    0.02749	5120141202225710527871924670072447087301910105001924133 086265+05086 5320a0693
23711.977670    0.06934	5120141202232750649113124695980014406001910014001843027 086275+04885 5320a0510
23711.983680    0.02476	5120141202233630264951624708367023608301910043001985101 086378+04785 5320a0655
23712.006660    0.05877	5120141203000935794623124742149108130201910017002049038 086265+04984 5320a0642
23712.016240    0.02596	5120141203002323494176424761243579465301910036002191039 086371+04885 5320a0654
23720.972970    0.03655	5120141211232105023514326666529095053301910021002479032 087384+04827 5320a0651
23720.981050    0.04069	5120141211233242895124426653804484085301910024002592033 087384+05425 5320a0556
23721.022780   -0.00678	5120141212003248501866126593988117540301910025002841033 087354+04924 5320a0647
23721.031690    0.06331	5120141212004538368381426584305146231001910022002002106 087345+04028 5320a0671
23721.038950    0.08165	5120141212005604864741826574394354809201910032001748047 087345+05523 5320a0653
23721.051890    0.00406	5120141212011443642782026559681056391301910034002446053 087304+04528 5320a0678
23721.072620    0.03270	5120141212014434087701426539762124941301910094002309139 087345+04927 5320a0690
23721.085930    0.07499	5120141212020344531642926530848805995001910028002127128 087457+04827 5320a0633
23721.101810    0.02339	5120141212022636801487426518826111685301910143002282201 087375+04528 5320a0707
23721.113000    0.08687	5120141212024243332197326513230307363201910025002040033 087365+04429 5320a0676
23721.123320    0.02082	5120141212025734432201726509143100259301910022003382017 087433+04828 5320a0569
23721.140810    0.02486	5120141212032245951889526505023232726301910023003684012 087354+05525 5320a0593
23721.152890    0.00133	5120141212034009740799826504188230052301910073002305075 087334+05125 5320a0612
23721.179200    0.01851	5120141212041802480231126508098739595301910065002394100 087304+03731 5320a0695
23721.204130   -0.04887	5120141212045356628394826521169241980001910006002181041 087422+03433 5320a0636
23721.211370    0.01879	5120141212050422476170326523457418175301910065002483087 087334+03731 5320a0614
23721.229040    0.02599	5120141212052949447043626536687127548301910051002280078 087423+02835 5320a0605
23721.246420    0.01147	5120141212055450673724526552843742942301910030003074035 087415+03833 5320a0678
23726.177450    0.04405	5120141217041531267114525992050739520301910026002886134 086654+04052 5320a0612
23726.186590   -0.02850	5120141217042841762029525977281855925301910016002879052 086684+04650 5320a0656
23726.195360    0.02673	5120141217044119236839625988345027725101910009001333117 086725+04549 5320a0584
23726.212830    0.01181	5120141217050628520639225938857137873301910038002554156 086704+04551 5320a0635
23726.229760    0.05684	5120141217053051151214525918026048959001910025001608238 086745+04055 5320a0683
23726.237590    0.07160	5120141217054207560846925897935562673201910036001385439 086704+03760 5320a0603
23726.245270    0.05122	5120141217055311327791525900297519064301910046002379263 086715+03757 5320a0698
23726.254120    0.01586	5120141217060556160989225915962131914101910020001647124 086715+03063 5320a0646
23726.269940    0.02614	5120141217062843127121725878254837977301910067002797276 086784+04048 5320a0672
23726.280140    0.03817	5120141217064324265239225871839091079001910016001696118 086825+04845 5320a0612
23726.301790    0.02068	5120141217071434842296925859702310597301910057003090044 086825+03250 5320a0911
23728.262400    0.06268	5120141219061751387351025275697231835301910045002531194 087765+06556 5320a0224
23728.271940   -0.02261	5120141219063135948728525261545029114301910017002033069 087765+06855 5320a0795
23728.306210    0.05041	5120141219072056527723725217535056319301910055002619054 087804+07954 5320a0620
23737.801250    0.02385	5120141228191347995574024473996112120301910029001765115 086334-01127 5320a0729
23737.811000    0.03103	5120141228192750453349624478997572583001910017001766034 086495-00831 5320a0471
23737.823970    0.03559	5120141228194630616944224499759914367301910058001405311 086384-01027 5320a0622
23737.833880   -0.05967	5120141228200046880879924545871020893101910006001492062 086395-02032 5320a0298
23737.841110    0.04443	5120141228201111515622324522448318807301910032002185113 086404-03038 5320a0636
23737.851070    0.05550	5120141228202532871530624532454065007201910009002070065 086415-03037 5320a0543
23738.655500    0.00169	5120141229154355239126024672199371590301910019003169021 087465+00839 5320a0661
23738.665830    0.04352	5120141229155847793662324663188464281301910044001762168 087434-00242 5320a0648
23738.680070    0.04567	5120141229161918238030024652438269667301910058002038144 087404-01340 5320a0652
23738.688450    0.03550	5120141229163121718169824680957455438101910021001241251 087415-01844 5320a0659
23738.695020    0.06249	5120141229164049881501424638554478343001910018001691056 087582-01442 5320a0530
23738.710420    0.03821	5120141229170300701225224636418059003301910067002157146 087425-02035 5320a0956
23738.721420    0.03114	5120141229171850690275424666846288689101910035001302261 087404-02035 5320a0610
23738.729570    0.03960	5120141229173034802934924629467471052201910013001437152 087404-01731 5320a0502
23738.737750    0.03664	5120141229174221337650024630516934895301910053001618213 087415-01729 5320a0590
23738.746620    0.04772	5120141229175508142241724625718288799001910021001847045 087415-02226 5320a0492
23738.764730    0.04296	5120141229182112988061124632944431677301910014002740031 087425-02424 5320a0655
23738.775040    0.02761	5120141229183603308334524636060528405301910031002513061 087425-02526 5320a0692
23738.782170    0.07252	5120141229184619877269424634321838177001910022001628042 087425-02525 5320a0653
23738.791940    0.07010	5120141229190023592677224641664805728201910011001720106 087434-02727 5320a0670
23738.809770    0.03768	5120141229192603804450824655380186817301910049001944154 087434-03531 5320a0705
23738.817540    0.02667	5120141229193715244794024695007369397101910008001303117 087445-03530 5320a0451
23738.826900    0.04399	5120141229195043805098624669785420101301910020002154042 087434-04032 5320a0792
23738.837700    0.02650	5120141229200617225054724680457490668301910012002258026 087583-03131 5320a0711
23738.868200    0.07956	5120141229205012637083224716829570973301910012002192037 087572-02627 5320a0455
23738.875270    0.08790	5120141229210023263345024722106915836001910011001627028 087465-02524 5320a0632
23738.902190    0.05092	5120141229213909644560924767129282637301910018001903043 087495-02222 5320a0691
23739.712180   -0.00448	5120141230170532331365624870557742554301910031002692042 087565-02542 5320a0666
23739.781490    0.05330	5120141230184520357164324847292301252301910026002843013 087565-02430 5320a0493
23739.791820    0.03899	5120141230190013579106424848334606311301910028002011053 087584-01326 5320a0581
23739.823710    0.04847	5120141230194608920225324859126757806301910017002556020 087615-02028 5320a0468
23739.838820    0.02233	5120141230200753966993224868193577139301910028002444038 087625-02030 5320a0599
23739.916970   -0.07821	5120141230220026457781224952711359669301910015002262023 087665-02950 5320a0676
23741.720980    0.02132	5120150101171812333910925376806994074301910027002715023 088395+03445 5320a0556
23741.729320   -0.01784	5120150101173013548713925367115098878301910031002388028 088404+03743 5320a0676
23741.739430    0.04083	5120150101174446507210825354287393855001910018002296018 088404+03742 5320a0629
23741.756780   -0.01367	5120150101180945716189325338953365101301910023003522013 088445+04039 5320a0504
23741.765980    0.03648	5120150101182300328110325330911981605301910021002318018 088445+04139 5320a0659
23741.775950    0.01851	5120150101183722253223725321330139167001910016002338011 088465+04637 5320a0788
23741.796320    0.02219	5120150101190641622744925309882965367301910027003115020 088504+05535 5320a0672
23741.813920    0.06249	5120150101193202615274225301818568465301910023002005029 088504+06034 5320a0606
23741.830870    0.03045	5120150101195627524806025297092623063301910022002631014 088515+06335 5320a0581
23741.839790    0.01723	5120150101200917870882225295837051064301910036002801027 088504+05636 5320a0657
23751.041510   -0.01028	5120150111005946680851026651376427816301910024002983023 087575+12330 5320a0750
23751.068980   -0.00868	5120150111013919721095026617574838583301910015002140026 087520+12035 5320a0631
23751.078880    0.05986	5120150111015334913587026607128487916301910024003133016 087495+11535 5320a0742
23751.087150    0.09111	5120150111020529451010026600605858244001910009001290119 087495+11336 5320a0811
23751.099060   -0.01927	5120150111022239142566626588893835101301910032002692036 087475+10839 5320a0662
23751.105230    0.07091	5120150111023131882746526578473026285201910018001757030 087476+11339 5320a0470
23751.115930    0.02169	5120150111024656705492226576968901287301910033002425053 087475+11636 5320a0630
23751.140110    0.01095	5120150111032145809053026565376091243301910034002502051 087465+11536 5320a0656
23751.149940    0.05086	5120150111033554917156426564250005416001910032001936199 087454+11336 5320a0685
23751.183140    0.00755	5120150111042343508265126561269439408301910038002855045 087415+11040 5320a0702
23751.209230   -0.41692	5120150111050117309628926585986791800401910006001908055 087354+10342 5320a0654
23751.224120   -0.01579	5120150111052243944145226576934163335301910039002997052 087304+10543 5320a0569
23752.249130    0.01420	5120150112055845155394026439717004131301910022003395057 088125+03451 5320a0633
23752.256370   -0.01260	5120150112060910726846526443437888679301910010002347036 088104+02759 5320a0482
23752.265540   -0.03914	5120150112062222933033326448942976713301910012003269033 088095+02261 5320a0667
23752.281700   -0.03498	5120150112064538478430126460728185187301910010002439029 088104+02447 5320a0559
23767.695050    0.06320	5120150127164052177428124903255182465301910022003050073 086745+01043 5320a0601
23767.704350    0.03652	5120150127165415856355024901311070178301910035002008261 086754+00545 5320a0678
23767.712660    0.07930	5120150127170613895191624896867041572001910022002156051 086765+00546 5320a0606
23767.721050    0.08029	5120150127171818430369824902387113916201910023001643193 086775+00647 5320a0602
23767.738800    0.03612	5120150127174352113640124902330340320301910047002579207 086775+00351 5320a0690
23767.746330    0.01501	5120150127175443174011824938610000513101910021001282198 086795+00352 5320a0631
23767.790180    0.02560	5120150127185751367532924928317460636301910023002271106 086825-00257 5320a0628
23767.817610    0.01849	5120150127193721402390624953901119283301910027002212152 086834-00860 5320a0655
23767.825710    0.07469	5120150127194901357863924959741064336001910016002530034 086854-00460 5320a0674
23767.844920    0.02001	5120150127201641253732924986905900012301910011002954033 086884-00562 5320a0653
23767.864570    0.02583	5120150127204459131181125048784756544101910006001054110 086904-01165 5320a0622
23767.879900   -0.01868	5120150127210703481260125039011252072301910013003459048 086904-01065 5320a0567
23768.722970   -0.18910	5120150128172105007165325223930636014301910013002744026 086847-01369 5320a0600
23768.753520   -0.04508	5120150128180504324481025218160685803301910014003180020 086828-01567 5320a0611
23768.772130    0.11137	5120150128183151644471325219572801580301910009003218020 086785-01567 5320a0631
23781.108050    0.05991	5120150210023535465694026320413838123301910069002483164 087600+04532 5320a0674
23781.117840    0.08313	5120150210024941158153526312638399898001910010001596099 087607+03733 5320a0496
23781.132840    0.02876	5120150210031117729847926301967628337301910039002841068 087614+04134 5320a0741
23781.140880    0.06611	5120150210032251900225026285513369781201910039001853056 087615+04632 5320a0632
23781.148240   -0.02011	5120150210033327684274926312965562549401910009002179065 087614+04532 5320a0587
23781.157870    0.02989	5120150210034719797750926290243554055301910062002655093 087610+04831 5320a0660
23782.110950    0.00539	5120150211023946353134926088681342277301910062002906160 087859+05524 5320a0694
23782.119300    0.04224	5120150211025147308842226102294064443101910024001781044 087859+05125 5320a0621
23782.127500    0.07451	5120150211030335790786026055842410849201910093001576157 087853+05026 5320a0669
23782.134360    0.07079	5120150211031328853588026062458547622001910041001379490 087857+05326 5320a0589
23782.144590    0.03315	5120150211032812907027626052984132239301910262002725763 087863+05426 5320a0659
23782.165280    0.04497	5120150211035800270275626036895190003301910115002779329 087870+05226 5320a0660
23782.173120    0.03234	5120150211040917928756626055273217238101910023001447040 087871+05326 5320a0776
23782.181290    0.08025	5120150211042103791519426013639420535201910040001814058 087878+05426 5320a0654
23782.230860    0.04130	5120150211053226260153726017077118672301910098003044234 087885+05427 5320a0512
23782.244790    0.02896	5120150211055229708295226019190735790001910003001511037 087884+04831 5320a0474
23782.257380    0.04460	5120150211061037378217526022492825303301910060003045137 087901+04332 5320a0607
23782.265600    0.06728	5120150211062228036865926025947661212001910027001313267 087901+04530 5320a0660
23782.272850    0.08038	5120150211063254309694026014746755892201910042001682053 087904+04431 5320a0607
23782.283150    0.04739	5120150211064743915954926034759058517301910111003273129 087907+04431 5320a0782
23793.633740    0.02972	5120150222151234829209124019712106303301910065002393044 085788+04764 5320a0682
23793.642870    0.00607	5120150222152544155045124058515900649101910021001579026 085796+04564 5320a0750
23793.676850    0.03712	5120150222161439526503924050269740634301910024001825029 085833+03768 5320a0615
23793.689050    0.06420	5120150222163213598249624062602078447301910015001315060 085835+03668 5320a0663
23793.735990   -0.01816	5120150222173949693954124123974606478301910016002427083 085915+02569 5320a0613
23793.744960    0.04551	5120150222175244850982524133883696990001910009001248145 085926+02470 5320a0578
23793.784160    0.02524	5120150222184911316231324206620535406301910012002477057 085971+02670 5320a0514
23793.791870    1.37301	5120150222190017168822324255036277833101910016001547126 085984+02669 5320a0592
23794.757740    0.00690	5120150223181108617574324475595792643301910017002781055 085944+05166 5320a0655
23794.769400    0.02657	5120150223182755773140024492735205722301910015002139039 085947+05364 5320a0866
23794.807990   -0.04995	5120150223192330615247124557519410398301910008003277029 085952+05358 5320a0610
23797.690650    0.04548	5120150226163432530341425558920703044301910016003041014 086971+03149 5320a0380
23797.698200   -0.07310	5120150226164524592025625555583921226301910021003601013 086985+02752 5320a0635
23797.759060    0.01672	5120150226181302417342825583811032425101910010001396050 087000+00461 5320a0758
23797.791270    0.03230	5120150226185925698364825596825450877101910009001009123 086989+00167 5320a0615
23797.881230    0.04622	5120150226210858311594525656990871475301910021002959026 086954+00163 5320a0444
23797.886470    0.12192	5120150226211631321529425669949327198201910013002247046 086941+00062 5320a0612
23797.900450    0.05567	5120150226213639287287025686650071765301910017002960041 086939-00563 5320a0339
23805.967690   -0.19826	5120150306231328444819726661895549730301910021003701010 088216+03846 5320a0602
23806.010320   -0.08807	5120150307001451904349426643260834468301910016003911011 088216+04441 5320a0734
23806.019820    0.48631	5120150307002832318402526641933825139301910011002586054 088219+04442 5320a0714
23806.020120   -0.15081	5120150307002858605858626641908500774301910021003060110 088219+04442 5320a0790
23806.020340    1.07474	5120150307002917484116326641891030276301910015003461006 088219+04442 5320a0689
23806.100240   -0.20585	5120150307022420724953026671804880774301910018003634008 088228+02854 5320a0748
23808.048000   -0.16639	5120150309010907626311326453194961782301910026003496017 087798+02045 5320a0688
23808.065280   -0.20606	5120150309013400126611426445615168764301910029003154021 087783+01550 5320a0646
23808.110400   -0.21445	5120150309023858641354826441782854844301910030003568014 087778+01155 5320a0847
23808.153970   -0.22402	5120150309034142593924126459616228894301910027003441021 087735+01443 5320a0653
23810.043720    0.05412	5120150311010257111764226114201763481301910024002421045 087759+06168 5320a0472
23810.053830    0.04987	5120150311011730665282926100116716288001910010001951129 087748+06069 5320a0448
23810.063910    0.06906	5120150311013201814598126089512361513301910038002773068 087736+05969 5320a0602
23811.064540    0.03616	5120150312013255886786625848077162145301910020002471036 087396+09645 5320a0652
23811.072910    0.06275	5120150312014459406880525836081056202301910016002697034 087396+08545 5320a0595
23811.088570   -0.05080	5120150312020732729883525815287889747301910012003475017 087403+06750 5320a0668
23826.603090    0.08213	5120150327142826753004925897806810469301910016002537110 086721+13828 5320a0535
23826.732890    0.03420	5120150327173521283807725830372050488301910016002631163 086832+10738 5320a0799
23826.743020    0.04531	5120150327174956915263825832205558587301910027002894241 086863+09947 5320a0694
23826.760760    0.06304	5120150327181529980379925838112882583301910033002482468 086875+08555 5320a0677
23826.786980    0.06783	5120150327185315341065925853109468091301910040002612461 086903+07745 5320a0657
23826.794720    0.10506	5120150327190423994090325864503648205201910011002144304 086928+07938 5320a0633
23826.827280    0.04453	5120150327195117406962525890305790166301910030002128528 086973+07053 5320a0689
23826.850540    0.02445	5120150327202447020861025919080975650301910027002065568 087027+06067 5320a0684
23826.859140    0.15394	5120150327203709935137325936380753003201910005001730383 087046+05667 5320a0482
23826.874160   -0.02759	5120150327205847508150225953240602042301910012003181130 087065+05871 5320a0545
23826.883150    0.06962	5120150327211143779067725999970952611101910010001699253 087071+05969 5320a0571
23826.901780    0.04355	5120150327213833668703725998753991542301910013002466342 087096+05759 5320a0631
23826.931220    0.09009	5120150327222057558750826052750661366301910016003585246 087117+06443 5320a0506
23827.856380    0.07010	5120150328203311399535026185695003909301910027002590023 087192+07948 5320a0632
23837.990600    0.02430	5120150407234628030545625976611114426301910031003380018 088340+01856 5320a0643
23838.006550    0.01616	5120150408000925980577925954791206314001910017001857029 088361+01450 5320a0655
23838.015690    0.03886	5120150408002235840147825947043481058301910028002945016 088361+01645 5320a0541
23841.209270    0.05290	5120150411050120851351825063290631907301910071003424018 087971+04754 5320a1071
23842.170970    0.05482	5120150412040611573240824790291454954301910052002169413 088265+08059 5320a0678
23842.178800    0.01134	5120150412041728736139124778969844156001910013001991111 088266+08256 5320a0480
23843.191990    0.04580	5120150413043627714605724486309741013301910057001874503 088454+08854 5320a0655
23843.204540   -0.01219	5120150413045432664877424468319014852001910011001485060 088454+08755 5320a0388
23843.239380    0.04417	5120150413054442130464124439414112884301910071002615054 088465+09354 5320a0667
23843.245910   -0.00435	5120150413055407037424924431518282607001910025002162021 088467+09754 5320a0658
23843.278150    0.07288	5120150413064031932176824402992414575201910044002023040 088503+12046 5320a0608
23843.286580    0.04669	5120150413065240915667524416484091560301910056002525034 088498+12345 5320a0661
23844.192910   -0.00699	5120150414043747052533324236459549832301910009002795027 088208+12133 5320a0426
23845.195480    0.02262	5120150415044129367091924042372073474301910025001692155 088016+11036 5320a0629
23845.203210    0.07215	5120150415045237664300024029072389911301910014001979061 088015+11236 5320a0277
23845.216880    0.00820	5120150415051218834956124006572652100301910043002241057 088027+11138 5320a0486
23853.759800    0.00605	5120150423181407057399525471221615878301910023002995033 087209+09975 5320a0437
23853.799110    0.04791	5120150423191043353977425532264762386301910049002549189 087228+08380 5320a0817
23853.810370    0.06235	5120150423192655653441725584381196614101910022001068185 087239+08277 5320a0801
23853.821200    0.06740	5120150423194231868279825604075835798101910029000812351 087235+08179 5320a0765
23853.831730    0.01724	5120150423195741492835025591503193295301910050002563109 087236+08181 5320a0925
23853.843000    0.07341	5120150423201354903859525613347412696001910027001849103 087233+08380 5320a0774
23853.854930    0.11393	5120150423203106227220525642549954992201910017002084094 087235+08776 5320a0634
23869.111580    0.01499	5120150509024040242006024950482730170001910014001450066 087377+10158 5320a0468
23869.168800    0.04383	5120150509040304485737724932256519249301910039002285059 087439+11251 5320a0687
23869.179740   -0.00101	5120150509041849397501424928210516524001910033001158148 087458+11749 5320a0602
23888.832870    0.00661	5120150528195920160067326435922000800301910034001750041 087510+11968 5320a0671
23888.850460   -0.00681	5120150528202439691369426436973132428301910084001686106 087511+11968 5320a0641
23888.859620    0.12884	5120150528203751132863026431237050611201910021001152083 087515+11770 5320a0606
23888.876240    0.00776	5120150528210147400766726444831040936301910054002149064 087516+11772 5320a0806
23888.901600    0.01766	5120150528213818573502126459625594446301910019002572029 087511+11272 5320a0576
23888.922640    0.01816	5120150528220836105738926476897143521301910021003230026 087498+11072 5320a0609
23889.778920    0.00109	5120150529184138621160026324171926384301910029002742018 087323+11685 5320a0687
23889.787780    0.01914	5120150529185424387063226315442383502301910028002318020 087319+11586 5320a0686
23889.832320    0.06695	5120150529195832070101126284295381102301910029002731014 087340+11680 5320a0638
23889.866770    0.02571	5120150529204808529930826275421947994301910040002842016 087365+11874 5320a0690
23889.940600   -0.04244	5120150529223427960336526300993025229301910035002893014 087369+11571 5320a0648
23889.949840    0.06934	5120150529224746406925426298060099306201910023002159015 087365+11371 5320a0679
23899.066430    0.08678	5120150608013539311952024462289536076301910043001334071 087894+15962 5320a0617
23899.073910    0.05468	5120150608014626130606124452865855787301910089002052086 087886+16161 5320a0675
23899.093270   -0.02656	5120150608021418497426224426592123418001910046001043271 087859+16659 5320a0666
23899.106610    0.05158	5120150608023331424799224417747991270301910074001949089 087853+16957 5320a0676
23899.120000    0.10721	5120150608025247893461824395050706535201910030001710028 087850+17155 5320a0671
23900.146140    0.05081	5120150609033026098487324333639155524301910096001856128 087490+15649 5320a0706
23901.098110    0.03546	5120150610022116900777824390702778373301910015002286039 087639+12079 5320a0616
23901.108640    0.03559	5120150610023626825603124374693181811301910015000995149 087629+11680 5320a0567
23901.129840    0.02478	5120150610030658016929724344950058717301910019002163065 087596+11880 5320a0492
23927.082470    0.05397	5120150706015845784400924136291129677301910066001561073 088069+20251 5320a0614
23927.091720   -0.04196	5120150706021205031889124127236138180001910096001248179 088058+20052 5320a0661
23927.109050    0.05630	5120150706023701766981824125119433680301910058002209046 088059+19853 5320a0633
23927.120670    0.10349	5120150706025345875121924113633844037201910080001371126 088054+19754 5320a0687
23927.128750   -0.04563	5120150706030523655595124117751140890001910088001436262 088047+19755 5320a0718
23927.138030    0.04066	5120150706031846007146724122007369739301910158001362228 088058+19756 5320a0687
23927.146310    0.09843	5120150706033041170172124113725875700201910071001466111 088058+19455 5320a0693
23927.156610   -0.03091	5120150706034531408523124120883361247001910062000944254 088061+19056 5320a0665
23927.164600    0.04214	5120150706035701448006424127555675515301910086001701062 088066+19256 5320a0680
23927.177460   -0.03643	5120150706041532913949324128963468307001910076001092120 088067+20053 5320a0671
23927.187620    0.05585	5120150706043010786868624138757426666301910060002064038 088072+20153 5320a0674
23927.201030    0.04857	5120150706044928919333524147926251617301910058002325033 088073+20652 5320a0745
23929.094480    0.02543	5120150708021603196268724282682222257301910036002125050 087471+22438 5320a0687
23929.111430   -0.04783	5120150708024027508438024262507780505001910011001687044 087445+21844 5320a0569
23929.121060    0.02533	5120150708025419982883824257202936159301910078001606121 087432+21746 5320a0646
23929.132570   -0.03342	5120150708031053785717924245206162180001910023001659085 087421+22047 5320a0644
23929.150700    0.02592	5120150708033700067299124237128616181301910065001705091 087416+21750 5320a0656
23929.159400    0.09695	5120150708034932536357124228882121284201910031001486039 087409+21452 5320a0682
23929.167900    0.02681	5120150708040146217711124229799333968301910117001941146 087401+21452 5320a0655
23929.176570   -0.03481	5120150708041415256281724224314580270001910043001057149 087402+21650 5320a0649
23929.212430    0.01866	5120150708050554014887024226342156310301910065001945042 087384+22250 5320a0653
23929.256260    0.04819	5120150708060900777462724245048973627301910040002749019 087380+24537 5320a0631
23930.331540    0.00054	5120150709075724845480124402322550255301910032002353020 087283+22047 5320a0615
23947.783910    0.01998	5120150726184849710976125617262551696301910022002928011 087203+17772 5320a0573
23947.834830    0.01779	5120150726200208908114725598899490515301910069002808088 087189+16076 5320a0696
23947.851180    0.00555	5120150726202541696118725598968872644301910063002816083 087172+17640 5320a0691
23947.865770    0.02674	5120150726204642780247725601417159919301910044002590085 087169+18537 5320a0649
23947.874560    0.00646	5120150726205922068641225603950251025301910025002632018 087196+18637 5320a0602
23947.893490    0.00709	5120150726212637365393125612015448769301910054002837064 087191+18142 5320a0654
23957.015860    0.04703	5120150805002250686793424125742238999301910023002592029 087584+19850 5320a0675
23957.032140    0.03702	5120150805004617296514924106968051599301910033003066023 087584+19651 5320a0613
23957.044710    0.00935	5120150805010423292184524090923669133001910013001720034 087584+19650 5320a0569
23957.054600    0.03685	5120150805011837561905124084744301047301910039002878024 087584+19849 5320a0677
23957.079480    0.04282	5120150805015426770511724065643236119301910081001798087 087625+19748 5320a0670
23957.090570   -0.00854	5120150805021025419812224056148670900001910054001377171 087604+19249 5320a0689
23957.097690    0.10790	5120150805022040737319024054056379549201910032001090051 087625+20843 5320a0651
23957.122230    0.03266	5120150805025600521058424047842062222301910078002312060 087625+20146 5320a0683
23957.133210   -0.02422	5120150805031149224024924043604963674001910053001607108 087625+20247 5320a0731
23957.142040    0.09743	5120150805032432040943924044769815530201910030001688026 087595+19748 5320a0628
23957.165440    0.02873	5120150805035813676380524050594008233301910071002280049 087575+19249 5320a0780
23957.176020   -0.02152	5120150805041328217855724051679713758001910023001702039 087584+18851 5320a0720
23957.191610    0.04330	5120150805043554721713024062621356912301910041002692022 087604+18054 5320a0684
23957.206980    0.00142	5120150805045803422003624073269781929301910020002682008 087604+18255 5320a0501
23972.800390    0.02226	5120150820191233380970126591127549347301910007002861024 087910+14671 5320a0461
23987.162620    0.00055	5120150904035410712282224431917080870301910034002873052 087122+11256 5320a0733
23987.170680    0.01490	5120150904040546826065524431879313250001910013001930078 087108+11455 5320a0574
23987.180930    0.05819	5120150904042032333548724436824222503301910059002695086 087125+11554 5320a0727
23987.190200    0.02778	5120150904043353043085924440723376541301910067002834038 087129+11852 5320a0692
23987.198640    0.02870	5120150904044602436594024445101189355301910045002983021 087141+12051 5320a0664
23987.208380    0.01727	5120150904050003890328724451124236525301910052002813057 087159+11851 5320a0706
23987.215090    0.06648	5120150904050944123704024454241551496001910018001785097 087169+11851 5320a0383
23987.271520    0.04482	5120150904063059745305624514452192462301910049002845025 087203+14640 5320a0765
23990.144580    0.04313	5120150907032811641475725571318642078301910046002966114 087664+10852 5320a0699
23990.177580    0.04498	5120150907041543295503825539953138800301910051002612158 087648+10853 5320a0634
23990.223400   -0.02256	5120150907052141943440725511748708640301910040003241048 087665+10555 5320a0772
23990.276290    0.01805	5120150907063751178931425505180969517301910066003158048 087711+13349 5320a0696
23990.328790    0.01097	5120150907075327068390325528421664533301910074003043051 087739+14545 5320a0670
23991.137170    0.04957	5120150908031731845450725932735291065301910015001562105 087741+10668 5320a0513
23991.157610    0.14278	5120150908034657881004025911978997799201910012001799080 087727+10470 5320a0677
