date_julian,date_julian_year,residual_m,timestamp,station,elongation_rad
2457133.5,2015.3013698630136,-0.01208,5120150421110748038633324614661049129401910058001565133,DE430,0.5187370092919141
2457133.5,2015.3013698630136,0.00521,5120150421113949883211124588689414109301910052003139032,DE430,0.5187370092919141
2457133.5,2015.3013698630136,0.11051,5120150421115307780210324587411248204201910039002286101,DE430,0.5187370092919141
2457133.5,2015.3013698630136,0.01959,5120150421121510295551224575278397936301910038002863042,DE430,0.5187370092919141
2457133.5,2015.3013698630136,0.045,5120150421122850125749924604803819128101910055001074254,DE430,0.5187370092919141
2457133.5,2015.3013698630136,-0.01293,5120150421124730594457724577470600993401910051001714130,DE430,0.5187370092919141
2457133.5,2015.3013698630136,0.03212,5120150421131515155248624566206338436301910019003353022,DE430,0.5187370092919141
2457133.5,2015.3013698630136,-0.01959,5120150421140049863210124571665052862301910017003399026,DE430,0.5187370092919141
2457133.5,2015.3013698630136,-0.00674,5120150421144243111288224586332259714301910077002624140,DE430,0.5187370092919141
2457133.5,2015.3013698630136,-0.00988,5120150421154358649911624624101455495301910020002670040,DE430,0.5187370092919141
2457133.5,2015.3013698630136,0.04916,5120150421155923993516624669182799998101910014001615079,DE430,0.5187370092919141
2457133.5,2015.3013698630136,-0.08615,5120150421162423228004624658988065026301910016003366035,DE430,0.5187370092919141
2457135.5,2015.3068493150686,0.00949,5120150423170206732350725413782072632301910022002631021,DE430,0.9604431076079571
2457135.5,2015.3068493150686,0.03666,5120150423172033356925625426134191336301910041002578133,DE430,0.9604431076079571
2457135.5,2015.3068493150686,0.06321,5120150423173147946874125467239624467101910043001124288,DE430,0.9604431076079571
2457135.5,2015.3068493150686,0.01546,5120150423174632835299525455629632517401910059001509249,DE430,0.9604431076079571
2457135.5,2015.3068493150686,0.01266,5120150423181112747599725468441477469301910032003864039,DE430,0.9604431076079571
2457135.5,2015.3068493150686,0.08307,5120150423185121004922125542510966108101910038001569376,DE430,0.9604431076079571
2457135.5,2015.3068493150686,0.13986,5120150423191100443264225532602592751301910010002306030,DE430,0.9604431076079571
2457135.5,2015.3068493150686,0.09863,5120150423195335329221425586068319745301910016002301031,DE430,0.9604431076079571
2457135.5,2015.3068493150686,0.02455,5120150423204423696897925665742717216401910039001406226,DE430,0.9604431076079571
2457135.5,2015.3068493150686,0.08404,5120150423205823316034825708667011377101910021001623181,DE430,0.9604431076079571
2457136.5,2015.309589041096,0.09129,5120150424130712083397525823172617464301910019003067033,DE430,1.1703210994726465
2457136.5,2015.309589041096,0.00475,5120150424192052369731525868884734662401910046001773212,DE430,1.1703210994726465
2457136.5,2015.309589041096,-0.00782,5120150424193649804985825885506725404401910022001644135,DE430,1.1703210994726465
2457140.5,2015.3205479452056,-0.01413,5120150428160315810817826698749282196301910042003164035,DE430,1.9553751893962537
2457140.5,2015.3205479452056,0.0322,5120150428164138040319226662160687285301910047002801048,DE430,1.9553751893962537
2457140.5,2015.3205479452056,0.00386,5120150428173951298944926617797309440301910060002722056,DE430,1.9553751893962537
2457140.5,2015.3205479452056,0.00982,5120150428180204777910626604942013489301910055002676054,DE430,1.9553751893962537
2457140.5,2015.3205479452056,0.00321,5120150428181602582698126598116454630301910058002574034,DE430,1.9553751893962537
2457140.5,2015.3205479452056,0.06775,5120150428182700097591926623451840537101910063001190224,DE430,1.9553751893962537
2457140.5,2015.3205479452056,-0.04965,5120150428184202482093526600908922955401910024001931038,DE430,1.9553751893962537
2457140.5,2015.3205479452056,-0.0583,5120150428190222627219526595620666166401910030002083031,DE430,1.9553751893962537
2457140.5,2015.3205479452056,0.0799,5120150428191319838945926610615007114101910037001122999,DE430,1.9553751893962537
2457140.5,2015.3205479452056,0.0804,5120150428203326517781026616147472649101910081000975999,DE430,1.9553751893962537
2457140.5,2015.3205479452056,-0.00755,5120150428204532714578026590551710626301910069003114066,DE430,1.9553751893962537
